input,time
0,0.0
1,0.0
2,0.0
3,0.002
4,0.0
5,0.0
6,0.0
7,0.009999999999999998
8,0.0
9,0.0
10,0.002
11,0.001
12,0.001
13,0.004
14,0.006
15,0.013000000000000001
16,0.002
17,0.001
18,0.001
19,0.021000000000000005
20,0.034
21,0.06300000000000001
22,0.08700000000000002
23,0.014000000000000002
24,0.004
