input,time
0,0.0
1,0.0
2,0.0
3,0.0
4,0.001
5,0.0
6,0.0
7,0.0
8,0.0
9,0.001
10,0.001
11,0.0
12,0.001
13,0.001
14,0.002
15,0.006
16,0.004
17,0.0
18,0.001
19,0.003
20,0.012
21,0.021000000000000005
22,0.013000000000000001
23,0.005
24,0.0
25,0.002
26,0.002
27,0.002
28,0.002
29,0.001
30,0.002
31,0.003
32,0.004
33,0.002
34,0.003
35,0.003
36,0.003
37,0.003
38,0.005
39,0.002
40,0.004
41,0.006
42,0.008
43,0.017
44,0.004
45,0.005
46,302.318
